*	VF1	VF2	VF3
0.0152499999999645	1.01759117337583	1.01759124667115	1.96628598678853
0.0154999999999639	0.786978977685022	0.786979077940487	2.08158788573201
0.0157499999999633	0.577617223766948	0.577617348511012	2.18626265857165
0.0159999999999627	0.394661092833259	0.394661238996378	2.27773286500269
0.0162499999999621	0.242615572024489	0.242615736010521	2.35374620497078
0.0164999999999615	0.125224526673675	0.125224704442189	2.41243097777351
0.016749999999961	0.0453785139165588	0.0453787010892484	2.45234216954123
0.0169999999999604	0.00504360757800115	0.00504379954782053	2.47249703427224
0.0172499999999598	0.00521298691951544	0.00521317895891116	2.47239929230909
0.0174999999999592	0.0458824812571506	0.0458826686372049	2.45205135038213
0.0177499999999586	0.126050672668909	0.126050850775755	2.4119542423532
0.017999999999958	0.243743554215554	0.243743718662699	2.35309529209735
0.0182499999999575	0.396063136554359	0.396063283295007	2.27692380231019
0.0184999999999569	0.579258806048484	0.579258931468758	2.18531536786941
0.0187499999999563	0.788819677324638	0.788819778335892	2.08052569246138
0.0189999999999557	1.01958566623848	1.01958574035325	1.96513504567247
0.0192499999999551	1.26587454827582	1.26587459367147	1.84198472818571
0.0194999999999546	1.5216218737723	1.52162188932834	1.71410710952932
0.019749999999954	1.78053029479902	1.78053028013255	1.5846509610783
0.0199999999999534	2.03622462676408	2.03622458223617	1.45680392284703
0.0202499999999528	2.28240882660971	2.28240875331812	1.33371401321438
0.0204999999999522	2.51302102230234	2.51302092205333	1.21841211427
0.0207499999999516	2.7223827762245	2.72238265148189	1.11373734143126
0.0209999999999511	2.90533890715774	2.90533876099653	1.02226713499931
0.0212499999999505	3.05738442796696	3.0573842639842	0.946253795029406
0.0214999999999499	3.1747754733196	3.17477529555526	0.887569022225762
0.0217499999999493	3.25462148607944	3.25462129891002	0.847657830458047
0.0219999999999487	3.29495639241845	3.29495620045327	0.827502965725216
0.0222499999999481	3.29478701308103	3.29478682104309	0.827600707688362
0.0224999999999476	3.25411751874431	3.25411733136571	0.847948649614409
0.022749999999947	3.1739493273371	3.17394914923079	0.888045757641521
0.0229999999999464	3.05625644579227	3.05625628134385	0.946904707897374
0.0232499999999458	2.90393686345301	2.90393671671518	1.02307619768453
0.0234999999999452	2.72074119395798	2.72074106854143	1.11468463212441
0.0237499999999446	2.51118032268364	2.51118022167429	1.21947430753244
0.0239999999999441	2.28041433376889	2.28041425965694	1.33486495432044
0.0242499999999435	2.03412545173519	2.03412540634326	1.45801527180629
0.0244999999999429	1.77837812623689	1.77837811068366	1.58589289046267
0.0247499999999423	1.51946970521017	1.51946971988036	1.7153490389137
0.0249999999999417	1.26377537324693	1.26377541777674	1.84319607714588
0.0252499999999412	1.01759117339766	1.01759124669388	1.96628598677762
0.0254999999999406	0.78697897770685	0.786979077960495	2.081587885722
0.02574999999994	0.577617223785593	0.577617348530111	2.18626265856165
0.0259999999999394	0.394661092849175	0.394661239011839	2.27773286499541
0.0262499999999388	0.242615572037222	0.242615736021435	2.35374620496532
0.0264999999999382	0.125224526683225	0.125224704449465	2.41243097776987
0.0267499999999377	0.0453785139220158	0.0453787010937958	2.4523421695385
0.0269999999999371	0.00504360757982014	0.00504379954963952	2.47249703427133
0.0272499999999365	0.00521298691769645	0.00521317895618267	2.47239929231091
0.0274999999999359	0.0458824812521483	0.0458826686326574	2.45205135038577
0.0277499999999353	0.126050672658449	0.126050850765751	2.41195424235866
0.0279999999999347	0.243743554202366	0.243743718651785	2.35309529210372
0.0282499999999342	0.396063136538898	0.396063283281364	2.27692380231838
0.0284999999999336	0.579258806030295	0.579258931449658	2.1853153678785
0.028749999999933	0.788819677305538	0.788819778315883	2.08052569247229
0.0289999999999324	1.01958566621575	1.01958574033233	1.96513504568338
0.0292499999999318	1.26587454825217	1.26587459364782	1.84198472819662
0.0294999999999312	1.52162187374775	1.52162188930379	1.71410710954206
0.0297499999999307	1.78053029477537	1.78053028011072	1.58465096109103
0.0299999999999301	2.03622462674043	2.03622458221434	1.45680392285794
0.0302499999999295	2.28240882658788	2.28240875329811	1.3337140132262
0.0304999999999289	2.51302102228233	2.5130209220315	1.21841211428091
0.0307499999999283	2.72238277620541	2.7223826514637	1.11373734144036
0.0309999999999278	2.90533890714137	2.90533876097925	1.02226713500841
0.0312499999999272	3.05738442795514	3.05738426397329	0.946253795035773
0.0314999999999266	3.17477547330959	3.17477529554799	0.887569022230309
0.031749999999926	3.25462148607489	3.25462129890366	0.847657830461685
0.0319999999999254	3.29495639241663	3.29495620044963	0.827502965727035
0.0322499999999248	3.29478701308194	3.29478682104582	0.827600707687452
0.0324999999999243	3.25411751874885	3.25411733137298	0.847948649611681
0.0327499999999237	3.17394932734528	3.17394914923898	0.888045757636974
0.0329999999999231	3.05625644580046	3.05625628135749	0.946904707891008
0.0332499999999225	2.90393686346574	2.90393671672973	1.02307619767726
0.0334999999999219	2.72074119397707	2.72074106855871	1.11468463211531
0.0337499999999213	2.51118032270274	2.5111802216943	1.21947430752243
0.0339999999999208	2.28041433379162	2.28041425967876	1.33486495431043
0.0342499999999202	2.03412545175793	2.03412540636691	1.45801527179447
0.0344999999999196	1.77837812626053	1.77837811070913	1.58589289045085
0.034749999999919	1.51946970523382	1.5194697199031	1.71534903890279
0.0349999999999184	1.26377537326967	1.26377541780039	1.84319607713405
0.0352499999999178	1.01759117341949	1.0175912467148	1.96628598676762
0.0354999999999173	0.786978977726859	0.786979077982323	2.081587885712
0.0357499999999167	0.577617223802873	0.577617348548301	2.18626265855255
0.0359999999999161	0.394661092864636	0.39466123902821	2.27773286498723
0.0362499999999155	0.242615572049955	0.242615736034168	2.35374620495895
0.0364999999999149	0.125224526691865	0.12522470445947	2.41243097776533
0.0367499999999143	0.0453785139279275	0.0453787010983433	2.45234216953577
0.0369999999999138	0.00504360758118438	0.00504379955145851	2.47249703427042
0.0372499999999132	0.00521298691587746	0.00521317895436368	2.47239929231091
0.0374999999999126	0.0458824812453271	0.0458826686272005	2.4520513503885
0.037749999999912	0.126050672649809	0.126050850755746	2.41195424236321
0.0379999999999114	0.243743554190088	0.243743718637234	2.35309529211008
0.0382499999999109	0.396063136523436	0.396063283265903	2.27692380232475
0.0384999999999103	0.579258806011195	0.579258931431468	2.1853153678876
0.0387499999999097	0.78881967728371	0.788819778296784	2.08052569248139
0.0389999999999091	1.01958566619483	1.01958574030868	1.9651350456943
0.0392499999999085	1.26587454822943	1.26587459362327	1.84198472820844
0.0394999999999079	1.5216218737241	1.52162188928014	1.71410710955388
0.0397499999999074	1.78053029475173	1.78053028008526	1.58465096110285
0.0399999999999068	2.03622462671679	2.03622458218979	1.45680392286977
0.0402499999999062	2.28240882656605	2.28240875327538	1.33371401323711
0.0404999999999056	2.5130210222605	2.51302092201058	1.21841211429091
0.040749999999905	2.7223827761854	2.7223826514437	1.11373734144945
0.0409999999999044	2.90533890712591	2.90533876096561	1.02226713501568
0.0412499999999039	3.05738442794241	3.05738426396056	0.946253795042139
0.0414999999999033	3.1747754733005	3.17477529553798	0.887569022235766
0.0417499999999027	3.25462148606853	3.25462129889911	0.847657830464414
0.0419999999999021	3.29495639241573	3.29495620044963	0.827502965727945
0.0422499999999015	3.29478701308467	3.29478682104673	0.827600707686543
0.0424999999999009	3.25411751875431	3.25411733137753	0.847948649608952
0.0427499999999004	3.17394932735438	3.17394914924898	0.888045757632426
0.0429999999998998	3.0562564458141	3.05625628136931	0.946904707884642
0.0432499999998992	2.90393686348484	2.90393671674519	1.02307619766907
0.0434999999998986	2.72074119399526	2.72074106857599	1.11468463210622
0.043749999999898	2.51118032272457	2.51118022171522	1.21947430751152
0.0439999999998975	2.28041433381345	2.2804142597015	1.33486495429861
0.0442499999998969	2.03412545178158	2.03412540638965	1.45801527178355
0.0444999999998963	1.77837812628509	1.77837811073368	1.58589289043812
0.0447499999998957	1.51946970525928	1.51946971992857	1.71534903888914
0.0449999999998951	1.26377537329331	1.26377541782404	1.84319607712223
0.0452499999998945	1.01759117344132	1.01759124673754	1.96628598675579
0.045499999999894	0.786978977746868	0.786979078002332	2.08158788570199
0.0457499999998934	0.577617223821518	0.577617348567401	2.18626265854346
0.0459999999998928	0.394661092879643	0.394661239042762	2.27773286497904
0.0462499999998922	0.242615572061324	0.24261573604781	2.35374620495259
0.0464999999998916	0.125224526701414	0.125224704470384	2.41243097776078
0.046749999999891	0.0453785139333844	0.0453787011047098	2.45234216953304
0.0469999999998905	0.00504360758391287	0.00504379955418699	2.47249703426951
0.0472499999998899	0.00521298691360372	0.00521317895345419	2.47239929231273
0.0474999999998893	0.0458824812407796	0.0458826686217435	2.45205135039123
0.0477499999998887	0.126050672641169	0.12605085074847	2.41195424236776
0.0479999999998881	0.243743554177355	0.243743718627229	2.35309529211554
0.0482499999998876	0.396063136507065	0.396063283249532	2.27692380233384
0.048499999999887	0.579258805993915	0.579258931415097	2.18531536789669
0.0487499999998864	0.788819677263702	0.788819778276775	2.08052569249139
0.0489999999998858	1.01958566617118	1.01958574028777	1.96513504570521
0.0492499999998852	1.26587454820579	1.26587459359962	1.84198472822027
0.0494999999998846	1.52162187370045	1.52162188925558	1.7141071095657
0.0497499999998841	1.78053029472717	1.78053028006252	1.58465096111377
0.0499999999998835	2.03622462669496	2.03622458216705	1.45680392288159
0.0502499999998829	2.28240882654423	2.28240875325264	1.33371401324894
0.0504999999998823	2.5130210222414	2.51302092199057	1.21841211430183
0.0507499999998817	2.72238277616721	2.72238265142641	1.11373734145855
0.0509999999998811	2.90533890710954	2.90533876095014	1.02226713502296
0.0512499999998806	3.05738442792877	3.05738426394691	0.946253795048506
0.05149999999988	3.17477547329322	3.17477529552707	0.887569022240314
0.0517499999998794	3.25462148606307	3.25462129889274	0.847657830467142
0.0519999999998788	3.294956392413	3.29495620044781	0.827502965728854
0.0522499999998782	3.29478701308467	3.29478682104946	0.827600707685633
0.0524999999998776	3.25411751875886	3.2541173313839	0.847948649606224
0.0527499999998771	3.17394932736256	3.17394914925899	0.888045757627879
0.0529999999998765	3.05625644582774	3.05625628138114	0.946904707879185
0.0532499999998759	2.90393686349849	2.90393671676065	1.02307619765998
0.0534999999998753	2.72074119401345	2.72074106859509	1.11468463209712
0.0537499999998747	2.51118032274367	2.51118022173705	1.21947430750151
0.0539999999998742	2.28041433383528	2.28041425972424	1.3348649542877
0.0542499999998736	2.03412545180431	2.0341254064142	1.45801527177173
0.054499999999873	1.77837812630783	1.77837811075642	1.58589289042629
0.0547499999998724	1.51946970528202	1.51946971995039	1.71534903887823
0.0549999999998718	1.26377537331696	1.26377541784677	1.84319607711041
0.0552499999998712	1.01759117346405	1.01759124676028	1.96628598674488
0.0554999999998707	0.786978977766877	0.786979078021432	2.08158788569199
0.0557499999998701	0.577617223840163	0.577617348584681	2.18626265853527
0.0559999999998695	0.394661092895559	0.394661239059133	2.27773286497177
0.0562499999998689	0.242615572074057	0.242615736058724	2.35374620494713
0.0564999999998683	0.125224526710509	0.12522470447766	2.41243097775623
0.0567499999998677	0.0453785139379319	0.0453787011101667	2.4523421695294
0.0569999999998672	0.00504360758573186	0.00504379955418699	2.47249703426951
0.0572499999998666	0.00521298691132999	0.00521317894981621	2.47239929231364
0.057499999999866	0.0458824812357774	0.045882668617196	2.45205135039396
0.0577499999998654	0.126050672631619	0.126050850736647	2.41195424237321
0.0579999999998648	0.243743554164622	0.243743718614496	2.35309529212191
0.0582499999998642	0.396063136491604	0.396063283233161	2.27692380234112
0.0584999999998637	0.57925880597618	0.579258931395998	2.18531536790579
0.0587499999998631	0.788819677242783	0.788819778255856	2.08052569250231
0.0589999999998625	1.01958566614935	1.01958574026594	1.96513504571703
0.0592499999998619	1.26587454818305	1.26587459357688	1.84198472823209
0.0594999999998613	1.5216218736759	1.52162188923194	1.71410710957844
0.0597499999998607	1.78053029470352	1.78053028003887	1.5846509611265
0.0599999999998602	2.03622462667131	2.03622458214431	1.45680392289341
0.0602499999998596	2.2824088265224	2.28240875323081	1.33371401325894
0.060499999999859	2.51302102222048	2.51302092196966	1.21841211431183
0.0607499999998584	2.72238277614993	2.72238265140732	1.11373734146855
0.0609999999998578	2.90533890709589	2.90533876093468	1.02226713503114
0.0612499999998573	3.05738442791694	3.05738426393509	0.946253795054872
0.0614999999998567	3.17477547328231	3.17477529551979	0.887569022244861
0.0617499999998561	3.25462148605852	3.25462129888729	0.847657830469871
0.0619999999998555	3.29495639241118	3.29495620044509	0.827502965729764
0.0622499999998549	3.29478701308649	3.29478682105037	0.827600707684724
0.0624999999998543	3.25411751876523	3.25411733138935	0.847948649602586
0.0627499999998538	3.17394932737348	3.17394914926626	0.888045757623331
0.0629999999998532	3.05625644584047	3.05625628139387	0.946904707872818
0.0632499999998526	2.90393686351395	2.90393671677703	1.02307619765361
0.063499999999852	2.72074119403164	2.72074106861419	1.11468463208803
0.0637499999998514	2.51118032276459	2.51118022175615	1.21947430749151
0.0639999999998508	2.28041433385802	2.28041425974607	1.33486495427587
0.0642499999998503	2.03412545182705	2.03412540643785	1.4580152717599
0.0644999999998497	1.77837812633238	1.77837811078189	1.58589289041447
0.0647499999998491	1.51946970530567	1.51946971997495	1.7153490388655
0.0649999999998485	1.2637753733397	1.26377541787042	1.84319607709858
0.0652499999998479	1.01759117348679	1.01759124678119	1.96628598673396
0.0654999999998473	0.786978977787795	0.786979078041441	2.08158788568198
0.0657499999998468	0.577617223857443	0.577617348603781	2.18626265852618
0.0659999999998462	0.394661092911475	0.394661239073685	2.27773286496358
0.0662499999998456	0.242615572087244	0.242615736071457	2.35374620493985
0.066499999999845	0.125224526718695	0.125224704486754	2.41243097775168
0.0667499999998444	0.0453785139433889	0.0453787011165332	2.45234216952758
0.0669999999998439	0.0050436075870961	0.00504379955873446	2.47249703426769
0.0672499999998433	0.00521298691042049	0.00521317894799722	2.47239929231364
0.0674999999998427	0.045882481229411	0.0458826686099201	2.45205135039578
0.0677499999998421	0.126050672623434	0.126050850729371	2.41195424237685
0.0679999999998415	0.243743554152799	0.243743718598125	2.35309529212918
0.0682499999998409	0.396063136476597	0.396063283218609	2.2769238023493
0.0684999999998404	0.579258805957535	0.579258931378718	2.18531536791488
0.0687499999998398	0.788819677222774	0.788819778234029	2.08052569251322
0.0689999999998392	1.01958566612752	1.01958574024411	1.96513504572704
0.0692499999998386	1.26587454815849	1.26587459355414	1.84198472824301
0.069499999999838	1.52162187365407	1.52162188920738	1.71410710958935
0.0697499999998374	1.7805302946817	1.78053028001432	1.58465096113832
0.0699999999998369	2.03622462664766	2.03622458212067	1.45680392290433
0.0702499999998363	2.28240882649966	2.28240875320989	1.33371401326986
0.0704999999998357	2.51302102219957	2.51302092194874	1.21841211432275
0.0707499999998351	2.72238277613174	2.72238265139094	1.11373734147674
0.0709999999998345	2.90533890708043	2.9053387609174	1.02226713503933
0.0712499999998339	3.05738442790512	3.05738426392327	0.946253795061239
0.0714999999998334	3.17477547327412	3.17477529550979	0.887569022249409
0.0717499999998328	3.25462148605307	3.25462129888274	0.847657830472599
0.0719999999998322	3.29495639241027	3.29495620044327	0.827502965730673
0.0722499999998316	3.29478701308831	3.29478682105218	0.827600707683814
0.072499999999831	3.25411751876977	3.25411733139481	0.847948649600767
0.0727499999998305	3.17394932738166	3.17394914927718	0.888045757618784
0.0729999999998299	3.05625644585321	3.05625628140569	0.946904707867361
0.0732499999998293	2.9039368635285	2.90393671679158	1.02307619764542
0.0734999999998287	2.72074119404983	2.72074106863238	1.11468463207802
0.0737499999998281	2.51118032278641	2.51118022177798	1.21947430747969
0.0739999999998275	2.28041433387894	2.28041425976789	1.33486495426587
0.074249999999827	2.03412545185161	2.03412540645877	1.45801527174899
0.0744999999998264	1.77837812635603	1.77837811080462	1.58589289040174
0.0747499999998258	1.51946970533022	1.51946971999951	1.71534903885367
0.0749999999998252	1.26377537336425	1.26377541789316	1.84319607708767
0.0752499999998246	1.01759117350862	1.01759124680302	1.96628598672305
0.075499999999824	0.786978977808714	0.786979078062359	2.08158788567107
0.0757499999998235	0.577617223875633	0.577617348620151	2.18626265851799
0.0759999999998229	0.394661092926482	0.394661239090965	2.2777328649554
0.0762499999998223	0.242615572099068	0.24261573608328	2.35374620493349
0.0764999999998217	0.125224526728245	0.125224704496759	2.41243097774623
0.0767499999998211	0.0453785139497553	0.0453787011201712	2.45234216952485
0.0769999999998205	0.00504360758891509	0.00504379955964396	2.47249703426769
0.07724999999982	0.0052129869086015	0.00521317894526874	2.47239929231637
0.0774999999998194	0.0458824812248635	0.0458826686044631	2.45205135039942
0.0777499999998188	0.126050672613429	0.126050850720276	2.4119542423814
0.0779999999998182	0.243743554139156	0.243743718587211	2.35309529213555
0.0782499999998176	0.396063136461591	0.396063283201329	2.27692380235749
0.078499999999817	0.57925880593889	0.579258931359618	2.18531536792398
0.0787499999998165	0.788819677202765	0.788819778214929	2.08052569252231
0.0789999999998159	1.01958566610479	1.01958574022137	1.96513504573795
0.0792499999998153	1.26587454813575	1.2658745935305	1.84198472825574
0.0794999999998147	1.5216218736286	1.52162188918555	1.71410710960117
0.0797499999998141	1.78053029465532	1.78053027999158	1.58465096115015
0.0799999999998136	2.03622462662402	2.03622458209702	1.45680392291706
0.080249999999813	2.28240882647783	2.28240875318716	1.33371401328077
0.0804999999998124	2.51302102217956	2.51302092192964	1.21841211433184
0.0807499999998118	2.72238277611264	2.72238265137003	1.11373734148674
0.0809999999998112	2.90533890706497	2.90533876090194	1.0222671350466
0.0812499999998106	3.05738442789239	3.05738426391054	0.946253795067605
0.0814999999998101	3.17477547326503	3.17477529550069	0.887569022253956
0.0817499999998095	3.2546214860467	3.25462129887546	0.847657830475327
0.0819999999998089	3.29495639240754	3.29495620044145	0.827502965731583
0.0822499999998083	3.29478701309195	3.29478682105491	0.827600707681995
0.0824999999998077	3.25411751877614	3.25411733140118	0.847948649597129
0.0827499999998071	3.17394932739076	3.17394914928536	0.888045757614236
0.0829999999998066	3.05625644586776	3.05625628141843	0.946904707860085
0.083249999999806	2.90393686354487	2.90393671680886	1.02307619763633
0.0834999999998054	2.72074119406802	2.72074106864875	1.11468463207075
0.0837499999998048	2.51118032280551	2.51118022179799	1.21947430747059
0.0839999999998042	2.28041433390167	2.28041425979245	1.33486495425404
0.0842499999998036	2.03412545187525	2.03412540648333	1.45801527173626
0.0844999999998031	1.77837812637968	1.77837811082736	1.58589289039082
0.0847499999998025	1.51946970535387	1.51946972002315	1.71534903884185
0.0849999999998019	1.26377537338608	1.2637754179168	1.84319607707675
0.0852499999998013	1.01759117353045	1.01759124682667	1.96628598671214
0.0854999999998007	0.786978977828723	0.786979078083277	2.08158788566107
0.0857499999998002	0.577617223893368	0.577617348639251	2.18626265850799
0.0859999999997996	0.394661092942398	0.394661239104607	2.27773286494812
0.086249999999799	0.24261557211271	0.242615736097832	2.35374620492803
0.0864999999997984	0.12522452673734	0.125224704505854	2.41243097774259
0.0867499999997978	0.0453785139552123	0.0453787011274471	2.45234216952122
0.0869999999997972	0.00504360759027933	0.00504379955964396	2.47249703426678
0.0872499999997967	0.00521298690587302	0.00521317894526874	2.47239929231637
0.0874999999997961	0.0458824812189518	0.0458826685990061	2.45205135040214
0.0877499999997955	0.12605067260388	0.126050850711181	2.41195424238686
0.0879999999997949	0.243743554126878	0.243743718574478	2.35309529214192
0.0882499999997943	0.396063136446129	0.396063283185867	2.27692380236476
0.0884999999997937	0.579258805921155	0.579258931340519	2.18531536793307
0.0887499999997932	0.788819677182756	0.78881977819492	2.08052569253232
0.0889999999997926	1.01958566608478	1.01958574019955	1.96513504574887
0.089249999999792	1.26587454811211	1.26587459350776	1.84198472826665
0.0894999999997914	1.52162187360496	1.521621889161	1.71410710961391
0.0897499999997908	1.78053029462985	1.78053027996521	1.58465096116288
0.0899999999997902	2.03622462659855	2.03622458207337	1.45680392292888
0.0902499999997897	2.28240882645419	2.28240875316351	1.33371401329259
0.0904999999997891	2.51302102215773	2.5130209219069	1.21841211434275
0.0907499999997885	2.72238277609354	2.72238265135275	1.11373734149583
0.0909999999997879	2.90533890704769	2.90533876088648	1.02226713505388
0.0912499999997873	3.05738442787874	3.0573842638978	0.946253795073972
0.0914999999997868	3.17477547325593	3.17477529549069	0.887569022258504
0.0917499999997862	3.25462148603942	3.25462129887183	0.847657830478056
0.0919999999997856	3.29495639240481	3.29495620043872	0.827502965732492
0.092249999999785	3.29478701309013	3.29478682105764	0.827600707681995
0.0924999999997844	3.25411751878342	3.25411733140754	0.8479486495944
0.0927499999997838	3.17394932740076	3.17394914929628	0.888045757608779
0.0929999999997833	3.05625644587958	3.05625628143207	0.946904707852809
0.0932499999997827	2.90393686356215	2.90393671682341	1.02307619762905
0.0934999999997821	2.72074119408621	2.72074106866967	1.11468463206074
0.0937499999997815	2.51118032282734	2.51118022182072	1.21947430745968
0.0939999999997809	2.28041433392532	2.28041425981428	1.33486495424222
0.0942499999997803	2.03412545189981	2.03412540650879	1.45801527172443
0.0944999999997798	1.77837812640605	1.77837811085374	1.58589289037809
0.0947499999997792	1.51946970537933	1.51946972005044	1.71534903882912
0.0949999999997786	1.26377537341064	1.26377541794136	1.84319607706311
0.095249999999778	1.01759117355409	1.01759124684941	1.9662859866994
0.0954999999997774	0.786978977850551	0.786979078105105	2.08158788565015
0.0957499999997768	0.577617223914286	0.57761734865926	2.18626265849798
0.0959999999997763	0.394661092958769	0.394661239122797	2.27773286493994
0.0962499999997757	0.242615572125898	0.242615736111475	2.35374620492166
0.0964999999997751	0.125224526747799	0.125224704514949	2.41243097773804
0.0967499999997745	0.0453785139615788	0.0453787011338136	2.45234216951849
0.0969999999997739	0.00504360759300782	0.00504379956237244	2.47249703426496
0.0972499999997734	0.00521298690359928	0.00521317894163076	2.47239929231728
0.0974999999997728	0.0458824812125853	0.0458826685926397	2.45205135040578
0.0977499999997722	0.126050672593875	0.126050850702086	2.41195424239049
0.0979999999997716	0.243743554113236	0.243743718561745	2.35309529214828
0.098249999999771	0.396063136427939	0.396063283169497	2.27692380237295
0.0984999999997704	0.579258805901601	0.57925893132051	2.18531536794308
0.0987499999997699	0.788819677160019	0.788819778172183	2.08052569254323
0.0989999999997693	1.01958566606113	1.01958574017499	1.96513504576251
0.0992499999997687	1.26587454808664	1.26587459348229	1.84198472827939
0.0994999999997681	1.52162187357949	1.52162188913462	1.71410710962664
0.0997499999997675	1.78053029460712	1.78053027994247	1.5846509611747
0.0999999999997669	2.03622462657581	2.03622458204791	1.45680392294071
0.100249999999766	2.28240882643236	2.28240875314077	1.33371401330442
0.100499999999766	2.51302102213681	2.5130209218878	1.21841211435276
0.100749999999765	2.72238277607353	2.72238265133547	1.11373734150402
0.100999999999765	2.90533890703132	2.90533876087011	1.02226713506298
0.101249999999764	3.05738442786601	3.05738426388507	0.946253795080338
0.101499999999763	3.17477547324684	3.17477529548341	0.887569022263051
0.101749999999763	3.25462148603397	3.25462129886637	0.847657830480785
0.101999999999762	3.29495639240481	3.29495620043781	0.827502965732492
0.102249999999762	3.29478701309377	3.29478682105855	0.827600707681086
0.102499999999761	3.25411751878887	3.25411733141118	0.847948649591672
0.102749999999761	3.17394932740986	3.17394914930537	0.888045757605141
0.10299999999976	3.05625644589231	3.05625628144389	0.946904707846443
0.103249999999759	2.90393686357852	2.90393671683887	1.02307619762087
0.103499999999759	2.72074119410531	2.72074106868877	1.11468463205074
0.103749999999758	2.51118032284917	2.51118022183982	1.21947430744967
0.103999999999758	2.28041433394806	2.28041425983702	1.3348649542304
0.104249999999757	2.03412545192346	2.03412540653153	1.45801527171261
0.104499999999756	1.77837812642879	1.77837811087738	1.58589289036627
0.104749999999756	1.51946970540298	1.51946972007227	1.71534903881729
0.104999999999755	1.26377537343428	1.26377541796501	1.8431960770522
0.105249999999755	1.01759117357774	1.01759124687214	1.96628598668849
0.105499999999754	0.786978977870559	0.786979078124205	2.08158788564015
